ID,Bonus,Age,Gender,Education,Income,Occupation,dssQuestion1,dssQuestion2,dssQuestion3,dssQuestion4,dssQuestion5,dssQuestion6,dssQuestion7,dssQuestion8,dssQuestion9,dssQuestion10,dssQuestion11,msShortQuestion1,msShortQuestion2,msShortQuestion3,msShortQuestion4,msShortQuestion5,msShortQuestion6,Strategy,Feedback,VariableLength,TaskSet,Task1Length,Task2Length,Task3Length,Task4Length,Task5Length,Task6Length,Task1Deadline,Task2Deadline,Task3Deadline,Task4Deadline,Task5Deadline,Task6Deadline,Task1Points,Task2Points,Task3Points,Task4Points,Task5Points,Task6Points,Task1Rank,Task2Rank,Task3Rank,Task4Rank,Task5Rank,Task6Rank,DynamicTasks,EarnedPoints,OptimalPoints,Correlation,CorrelationCondition,Duration_Seconds,DayOfWeek,HourOfDay_Start,Month,Feedback_Sentiment_Score,Feedback_Subjectivity,Strategy_TFIDF_Dummy
1702340000000,0.89,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,17,12,0.0,0.0,1
1702340000000,0.93,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1260.0,0,17,12,0.0,0.0,1
1702340000000,0.56,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,360.0,0,17,12,0.0,0.0,1
1702340000000,0.71,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,120.0,0,17,12,0.0,0.0,1
1702340000000,0.77,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,780.0,0,17,12,0.0,0.0,1
1702340000000,0.99,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,540.0,0,17,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,480.0,0,17,12,0.0,0.0,1
1702340000000,0.22,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,17,12,0.0,0.0,1
1702340000000,0.81,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,18,12,0.0,0.0,1
1702340000000,0.47,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,120.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,540.0,0,18,12,0.0,0.0,1
1702340000000,0.16,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,180.0,0,18,12,0.0,0.0,1
1702340000000,0.76,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,18,12,0.0,0.0,1
1702340000000,0.88,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,480.0,0,18,12,0.0,0.0,1
1702340000000,0.96,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,780.0,0,18,12,0.0,0.0,1
1702340000000,0.95,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,720.0,0,18,12,0.0,0.0,1
1702340000000,0.25,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1200.0,0,18,12,0.0,0.0,1
1702340000000,0.77,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,480.0,0,18,12,0.0,0.0,1
1702340000000,0.85,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,18,12,0.0,0.0,1
1702340000000,0.94,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,720.0,0,18,12,0.0,0.0,1
1702340000000,0.83,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,18,12,0.0,0.0,1
1702340000000,0.94,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,300.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1500.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,540.0,0,18,12,0.0,0.0,1
1702340000000,0.3,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,720.0,0,18,12,0.0,0.0,1
1702340000000,0.78,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,780.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1380.0,0,18,12,0.0,0.0,1
1702340000000,0.16,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,240.0,0,18,12,0.0,0.0,1
1702340000000,0.75,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,240.0,0,18,12,0.0,0.0,1
1702340000000,0.85,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,240.0,0,18,12,0.0,0.0,1
1702340000000,0.45,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,780.0,0,18,12,0.0,0.0,1
1702340000000,0.78,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1800.0,0,18,12,0.0,0.0,1
1702340000000,0.64,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,540.0,0,18,12,0.0,0.0,1
1702340000000,0.34,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,360.0,0,18,12,0.0,0.0,1
1702340000000,0.65,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,720.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,900.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,240.0,0,18,12,0.0,0.0,1
1702340000000,0.65,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,120.0,0,18,12,0.0,0.0,1
1702340000000,0.71,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,240.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1380.0,0,18,12,0.0,0.0,1
1702340000000,0.63,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,300.0,0,18,12,0.0,0.0,1
1702340000000,0.28,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,480.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,540.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,240.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,480.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,18,12,0.0,0.0,1
1702340000000,0.6,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,120.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,360.0,0,18,12,0.0,0.0,1
1702340000000,0.64,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,480.0,0,18,12,0.0,0.0,1
1702340000000,0.81,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,18,12,0.0,0.0,1
1702340000000,0.93,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,18,12,0.0,0.0,1
1702340000000,0.87,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,600.0,0,18,12,0.0,0.0,1
1702340000000,0.78,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,18,12,0.0,0.0,1
1702340000000,0.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1920.0,0,18,12,0.0,0.0,1
1702340000000,0.4,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,18,12,0.0,0.0,1
1702340000000,0.88,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,360.0,0,18,12,0.0,0.0,1
1702340000000,0.63,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,840.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,900.0,0,15,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,360.0,0,18,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,540.0,0,18,12,0.0,0.0,1
1702340000000,0.63,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,780.0,0,18,12,0.0,0.0,1
1702340000000,0.93,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,360.0,0,18,12,0.0,0.0,1
1702340000000,0.56,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,360.0,0,18,12,0.0,0.0,1
1702340000000,0.34,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,300.0,0,18,12,0.0,0.0,1
1702340000000,0.85,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,18,12,0.0,0.0,1
1702340000000,0.94,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,600.0,0,18,12,0.0,0.0,1
1702340000000,0.9,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1860.0,0,19,12,0.0,0.0,1
1702340000000,0.64,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,180.0,0,19,12,0.0,0.0,1
1702340000000,0.19,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,19,12,0.0,0.0,1
1702340000000,0.72,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,300.0,0,19,12,0.0,0.0,1
1702340000000,0.22,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,660.0,0,19,12,0.0,0.0,1
1702340000000,0.62,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,300.0,0,19,12,0.0,0.0,1
1702340000000,0.25,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,420.0,0,19,12,0.0,0.0,1
1702340000000,1.0,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,1980.0,0,19,12,0.0,0.0,1
1702340000000,0.75,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,240.0,0,19,12,0.0,0.0,1
1702340000000,0.52,71.0,Male,High school diploma or equivalent,40000.0,server,7,7,6,7,5,4,6,4,7,6,2,6,5,4,6,6,3,Just went by a certain pattern. Also repetition,,0,1,5,5,5,5,5,5,15,18,6,10,21,6,216,92,222,257,151,329,1,2,0,0,3,0,,459,953,-0.81,-0.7,720.0,0,19,12,0.0,0.0,1
